"form"	"lemma"	"upos"	"freq.samp"	"errtype"	"is_correct"	"BAMTINOF"
"léchaient"	"léchaient"	"NOUN"	1	"lemmupos"	"FALSE"	
"de"	"un"	"ADP"	1	"lemma"	"FALSE"	
"pressentiments"	"pressentiment"	"ADJ"	1	"upos"	"FALSE"	
"appelaient"	"appeler"	"VERB"	1	"correct"	"TRUE"	
"auvergnat"	"auvergnat"	"NOUN"	1	"upos"	"FALSE"	
"chose"	"chose"	"PROPN"	1	"upos"	"FALSE"	
"croyaient"	"croyer"	"VERB"	1	"lemma"	"FALSE"	
"soeur"	"soeur"	"PROPN"	1	"upos"	"FALSE"	
"otant"	"otant"	"PROPN"	1	"lemmupos"	"FALSE"	
"arrachant"	"arracher"	"VERB"	1	"correct"	"TRUE"	
"consentaient"	"consentir"	"VERB"	1	"correct"	"TRUE"	
"médailles"	"médaille"	"ADJ"	1	"upos"	"FALSE"	
"pellerin"	"pellerin"	"PROPN"	2	"correct"	"TRUE"	
"écoutez"	"écouter"	"VERB"	1	"correct"	"TRUE"	
"bêlements"	"bêlement"	"NOUN"	1	"correct"	"TRUE"	
"dépêche"	"dépêche"	"NOUN"	8	"correct"	"TRUE"	
"pilois"	"pilois"	"PROPN"	2	"correct"	"TRUE"	
"baraque"	"baraque"	"NOUN"	1	"correct"	"TRUE"	
"a"	"à"	"AUX"	1	"lemma"	"FALSE"	
"délicatesse"	"délicatesse"	"NOUN"	2	"correct"	"TRUE"	
"répondis"	"répondire"	"VERB"	2	"lemma"	"FALSE"	
"enleva"	"enlever"	"VERB"	1	"correct"	"TRUE"	
"tantes"	"tant"	"NOUN"	1	"lemma"	"FALSE"	
"écarté"	"écarter"	"VERB"	1	"correct"	"TRUE"	
"ayez"	"ayer"	"VERB"	1	"lemma"	"FALSE"	
"tâtons"	"tâton"	"NOUN"	1	"lemma"	"FALSE"	
"reculait"	"reculoir"	"VERB"	1	"lemma"	"FALSE"	
"bentaboulech"	"bentaboulech"	"PROPN"	1	"correct"	"TRUE"	
"chenilles"	"chenilles"	"PROPN"	2	"lemmupos"	"FALSE"	
"entraînant"	"entraîner"	"NOUN"	1	"upos"	"FALSE"	
"manque"	"manque"	"VERB"	1	"lemma"	"FALSE"	
"bonshommes"	"bonshomme"	"NOUN"	1	"lemma"	"FALSE"	
"bouches"	"bouche"	"NOUN"	1	"correct"	"TRUE"	
"physionomie"	"physionomie"	"NOUN"	3	"correct"	"TRUE"	
"brumeuse"	"brumeux"	"ADJ"	1	"correct"	"TRUE"	
"conduis"	"conduérir"	"VERB"	1	"lemma"	"FALSE"	
"respectait"	"respecter"	"VERB"	2	"correct"	"TRUE"	
"retint"	"retint"	"VERB"	1	"lemma"	"FALSE"	
"guéri"	"guéri"	"VERB"	1	"lemma"	"FALSE"	
"gêné"	"gênaître"	"VERB"	1	"lemmupos"	"FALSE"	
"irrité"	"irrité"	"NOUN"	1	"upos"	"FALSE"	
"tremblaient"	"trembler"	"VERB"	2	"correct"	"TRUE"	
"saurez"	"saurer"	"VERB"	1	"lemma"	"FALSE"	
"louez"	"louer"	"PROPN"	1	"upos"	"FALSE"	
"ta"	"ta"	"NOUN"	3	"lemmupos"	"FALSE"	
"athalie"	"athalie"	"PROPN"	2	"correct"	"TRUE"	
"foutré"	"foutré"	"VERB"	1	"upos"	"FALSE"	
"bravos"	"bravos"	"NOUN"	3	"lemma"	"FALSE"	
"extasiées"	"extasié"	"VERB"	1	"lemma"	"FALSE"	
"scarabée"	"scarabée"	"PROPN"	1	"lemmupos"	"FALSE"	
"saisissaient"	"saisisser"	"VERB"	1	"lemma"	"FALSE"	
"belles"	"beau"	"NOUN"	1	"upos"	"FALSE"	
"allons"	"allons"	"PROPN"	1	"lemmupos"	"FALSE"	
"rejoignaient"	"rejoignaenir"	"VERB"	1	"lemma"	"FALSE"	
"réjoui"	"réjoui"	"NOUN"	1	"upos"	"FALSE"	
"avançaient"	"avançer"	"VERB"	1	"correct"	"TRUE"	
"dilatée"	"dilaté"	"VERB"	1	"lemma"	"FALSE"	
"déconcertaient"	"déconcerter"	"VERB"	1	"correct"	"TRUE"	
"ravissaient"	"ravissaenir"	"VERB"	1	"lemma"	"FALSE"	
"ouly"	"ouly"	"PROPN"	3	"correct"	"TRUE"	
"étourdissait"	"étourdisser"	"VERB"	1	"lemma"	"FALSE"	
"remplissaient"	"remplissaier"	"VERB"	1	"lemma"	"FALSE"	
"battit"	"battre"	"NOUN"	1	"upos"	"FALSE"	
"prit"	"prit"	"NOUN"	1	"lemmupos"	"FALSE"	
"béni"	"bénir"	"VERB"	1	"correct"	"TRUE"	
"tressaillirent"	"tressaillirer"	"VERB"	1	"lemma"	"FALSE"	
"vint"	"vint"	"ADJ"	1	"lemmupos"	"FALSE"	
"liébert"	"liébert"	"PROPN"	10	"correct"	"TRUE"	
"alla"	"aller"	"VERB"	2	"correct"	"TRUE"	
"embrasse-moi"	"embrasse-moi"	"NOUN"	1	"tokenization"	"FALSE"	
"moussu"	"moussu"	"PROPN"	2	"upos"	"FALSE"	
"abordait"	"aborder"	"VERB"	1	"correct"	"TRUE"	
"maman"	"maman"	"PROPN"	1	"upos"	"FALSE"	
"sentais"	"senter"	"VERB"	2	"lemma"	"FALSE"	
"ac"	"ac"	"NOUN"	1	"lemmupos"	"FALSE"	
"eussions"	"eussoir"	"AUX"	1	"lemma"	"FALSE"	
"attendons"	"attendons"	"PROPN"	2	"lemmupos"	"FALSE"	
"drues"	"dru"	"ADJ"	1	"correct"	"TRUE"	
"cria"	"crier"	"VERB"	1	"correct"	"TRUE"	
"accourue"	"accourir"	"VERB"	1	"correct"	"TRUE"	
"noirci"	"noirci"	"INTJ"	1	"upos"	"FALSE"	
"mentais"	"menter"	"VERB"	1	"lemma"	"FALSE"	
"brûlait"	"brûler"	"VERB"	1	"correct"	"TRUE"	
"hait"	"her"	"VERB"	1	"lemma"	"FALSE"	
"dévouer"	"dévouer"	"VERB"	1	"correct"	"TRUE"	
"lire"	"lire"	"NOUN"	1	"upos"	"FALSE"	
"envers"	"envers"	"PROPN"	1	"upos"	"FALSE"	
"cru"	"croître"	"VERB"	1	"lemma"	"FALSE"	
"serrant"	"serrir"	"VERB"	1	"lemma"	"FALSE"	
"poussah"	"poussah"	"ADJ"	1	"upos"	"FALSE"	
"déchirements"	"déchirement"	"NOUN"	1	"correct"	"TRUE"	
"répétai"	"répét"	"VERB"	1	"lemma"	"FALSE"	
"alignaient"	"aligner"	"VERB"	1	"correct"	"TRUE"	
"dites-moi"	"dites-moi"	"PROPN"	1	"tokenization"	"FALSE"	
"passants"	"passants"	"NOUN"	1	"lemma"	"FALSE"	
"ménagère"	"ménager"	"NOUN"	1	"lemma"	"FALSE"	
"bannières"	"bannière"	"NOUN"	1	"correct"	"TRUE"	
"files"	"fille"	"NOUN"	2	"lemma"	"FALSE"	
"emmenaient"	"emmener"	"VERB"	1	"correct"	"TRUE"	
"voltigeaient"	"voltigeaient"	"VERB"	1	"lemma"	"FALSE"	
"pyrénéen"	"pyrénéen"	"NOUN"	1	"upos"	"FALSE"	
"costumé"	"costumer"	"VERB"	1	"correct"	"TRUE"	
"désastreuse"	"désastreux"	"VERB"	1	"upos"	"FALSE"	
"diligence"	"diligence"	"NOUN"	2	"correct"	"TRUE"	
"déclaraient"	"déclarer"	"VERB"	1	"correct"	"TRUE"	
"caverne"	"caverne"	"NOUN"	1	"correct"	"TRUE"	
"assis"	"assir"	"VERB"	1	"lemma"	"FALSE"	
"lisez"	"lire"	"ADV"	1	"upos"	"FALSE"	
"pénible"	"pénible"	"ADJ"	3	"correct"	"TRUE"	
"biniou"	"biniou"	"NOUN"	1	"correct"	"TRUE"	
"méprisait"	"mépriser"	"VERB"	2	"correct"	"TRUE"	
"quelques-uns"	"quelques-un"	"PRON"	1	"lemma"	"FALSE"	
"vengerons"	"venger"	"VERB"	2	"correct"	"TRUE"	
"cuisse"	"cuisse"	"NOUN"	1	"correct"	"TRUE"	
"demi-tasse"	"demi-tasse"	"NOUN"	1	"correct"	"TRUE"	
"esquimaux"	"esquimaux"	"PROPN"	1	"lemmupos"	"FALSE"	
"vide"	"vide"	"VERB"	1	"upos"	"FALSE"	
"serons"	"sere"	"VERB"	1	"lemma"	"FALSE"	
"mademoiselle"	"monsieur"	"ADJ"	1	"lemmupos"	"FALSE"	
"témoignait"	"témoigner"	"VERB"	2	"correct"	"TRUE"	
"christ"	"christ"	"NOUN"	1	"lemmupos"	"FALSE"	
"balayés"	"balayer"	"VERB"	1	"correct"	"TRUE"	
"étouffaient"	"étouffaenir"	"VERB"	1	"lemma"	"FALSE"	
"affreux"	"affreux"	"ADJ"	1	"correct"	"TRUE"	
"audiberte"	"audiberte"	"PROPN"	1	"correct"	"TRUE"	
"hâtent"	"hâtre"	"VERB"	1	"lemma"	"FALSE"	
"quittes"	"quitre"	"VERB"	1	"lemma"	"FALSE"	
"amenez"	"amenir"	"VERB"	1	"lemma"	"FALSE"	
"assidûment"	"assidûment"	"ADV"	1	"correct"	"TRUE"	
"conviction"	"conviction"	"NOUN"	1	"correct"	"TRUE"	
"chaise"	"chaise"	"NOUN"	1	"tokenization"	"FALSE"	
"pittoresque"	"pittoresque"	"ADV"	1	"upos"	"FALSE"	
"sorties"	"sorty"	"NOUN"	1	"lemma"	"FALSE"	
"l'"	"le"	"PART"	1	"upos"	"FALSE"	
"croisaient"	"croiser"	"VERB"	1	"correct"	"TRUE"	
"éclata"	"éclater"	"VERB"	1	"correct"	"TRUE"	
"cachemires"	"cachemire"	"NOUN"	1	"correct"	"TRUE"	
"habits"	"habit"	"NOUN"	2	"correct"	"TRUE"	
"rigoureux"	"rigoureux"	"ADJ"	1	"features"	"FALSE"	
"dani-dan"	"dani-dan"	"PROPN"	2	"correct"	"TRUE"	
"suivaient"	"suivaenir"	"VERB"	1	"lemma"	"FALSE"	
"pieu"	"pieu"	"NOUN"	2	"correct"	"TRUE"	
"applaudissaient"	"applaudisser"	"VERB"	1	"lemma"	"FALSE"	
"circulez"	"circulez"	"X"	2	"lemmupos"	"FALSE"	
"fixe"	"fixe"	"VERB"	1	"upos"	"FALSE"	
"bas"	"bas"	"PROPN"	1	"upos"	"FALSE"	
"arnoux"	"arnoux"	"PROPN"	6	"correct"	"TRUE"	
"infamie"	"infamie"	"ADJ"	1	"upos"	"FALSE"	
"regarda"	"regarder"	"VERB"	2	"correct"	"TRUE"	
"proposa"	"propos"	"VERB"	1	"lemma"	"FALSE"	
"apprit"	"apprendre"	"VERB"	1	"correct"	"TRUE"	
"mesdemoiselles"	"mesdemoisel"	"NOUN"	1	"lemma"	"FALSE"	
"bondi"	"bondi"	"NOUN"	1	"lemmupos"	"FALSE"	
"qu’"	"qu’"	"PROPN"	6	"lemmupos"	"FALSE"	
"rauque"	"rauque"	"ADJ"	2	"correct"	"TRUE"	
"théâtre-français"	"théâtre-français"	"NOUN"	1	"upos"	"FALSE"	
"aumale"	"aumale"	"PROPN"	1	"correct"	"TRUE"	
"perdre"	"perdre"	"NOUN"	1	"upos"	"FALSE"	
"avec"	"ave"	"ADP"	1	"lemma"	"FALSE"	
"brune"	"brune"	"ADJ"	2	"correct"	"TRUE"	
"revit"	"rere"	"VERB"	1	"lemma"	"FALSE"	
"arrêtèrent"	"arrêter"	"VERB"	1	"correct"	"TRUE"	
"pécaïré"	"pécaïré"	"PROPN"	1	"lemmupos"	"FALSE"	
"s’"	"s’"	"PROPN"	14	"lemmupos"	"FALSE"	
"adoucissement"	"adoucissement"	"NOUN"	1	"correct"	"TRUE"	
"criait"	"crier"	"VERB"	1	"correct"	"TRUE"	
"consternation"	"consternation"	"NOUN"	1	"lemma"	"FALSE"	
"égoïsme"	"égoïsme"	"NOUN"	1	"correct"	"TRUE"	
"muguets"	"muguets"	"NOUN"	1	"lemma"	"FALSE"	
"clameur"	"clameur"	"NOUN"	1	"correct"	"TRUE"	
"résistait"	"résistre"	"VERB"	1	"lemma"	"FALSE"	
"confondait"	"confondre"	"VERB"	1	"correct"	"TRUE"	
"hâtez-vous"	"hâtez-le"	"NOUN"	1	"tokenization"	"FALSE"	
"compain"	"compain"	"PROPN"	2	"correct"	"TRUE"	
"étreignirent"	"étreignirer"	"VERB"	1	"lemma"	"FALSE"	
"parisiennes"	"parisiennes"	"PROPN"	1	"upos"	"FALSE"	
"enfui"	"enfui"	"VERB"	1	"correct"	"TRUE"	
"cracher"	"cracher"	"VERB"	1	"correct"	"TRUE"	
"gazza"	"gazza"	"PROPN"	1	"upos"	"FALSE"	
"songer"	"songer"	"VERB"	2	"correct"	"TRUE"	
"appointements"	"appointement"	"NOUN"	1	"lemma"	"FALSE"	
"collègues"	"collèg"	"ADJ"	1	"lemmupos"	"FALSE"	
"braves"	"braf"	"ADJ"	1	"lemma"	"FALSE"	
"agrément"	"agrément"	"NOUN"	1	"correct"	"TRUE"	
"accessoire"	"accessoire"	"NOUN"	1	"correct"	"TRUE"	
"enthousiasme"	"enthousiasme"	"PROPN"	1	"correct"	"TRUE"	
"clameurs"	"clameur"	"NOUN"	1	"correct"	"TRUE"	
"numa"	"numa"	"PROPN"	6	"correct"	"TRUE"	
"berchère"	"berchère"	"PROPN"	1	"correct"	"TRUE"	
"épis"	"épis"	"ADJ"	1	"lemmupos"	"FALSE"	
"trembla"	"trembla"	"PRON"	1	"lemmupos"	"FALSE"	
"croupes"	"croupe"	"NOUN"	1	"correct"	"TRUE"	
"confidentielle"	"confidentiel"	"ADJ"	1	"correct"	"TRUE"	
"fracas"	"fracas"	"NOUN"	2	"correct"	"TRUE"	
"impromptus"	"impromptus"	"NOUN"	1	"lemma"	"FALSE"	
"pauvre"	"pauvre"	"NOUN"	4	"correct"	"TRUE"	
"papillon"	"papillon"	"PROPN"	1	"upos"	"FALSE"	
"montait"	"monter"	"VERB"	2	"correct"	"TRUE"	
"te"	"ter"	"PRON"	1	"lemma"	"FALSE"	
"vrières"	"vrières"	"PROPN"	6	"correct"	"TRUE"	
"blouse"	"blouse"	"NOUN"	3	"correct"	"TRUE"	
"signez"	"signez"	"VERB"	1	"lemma"	"FALSE"	
"entendis"	"entendire"	"VERB"	1	"lemma"	"FALSE"	
"restai"	"rest"	"VERB"	1	"lemma"	"FALSE"	
"effroyable"	"effroyable"	"ADJ"	1	"correct"	"TRUE"	
"convint"	"convenir"	"VERB"	1	"correct"	"TRUE"	
"déranger"	"déranger"	"VERB"	1	"correct"	"TRUE"	
"toute"	"toute"	"DET"	2	"lemmupos"	"FALSE"	
"féroce"	"féroce"	"ADJ"	2	"correct"	"TRUE"	
"drapées"	"draper"	"VERB"	1	"correct"	"TRUE"	
"particulière"	"particulier"	"NOUN"	1	"upos"	"FALSE"	
"us"	"u"	"NOUN"	1	"lemmupos"	"FALSE"	
"durci"	"durci"	"ADV"	1	"upos"	"FALSE"	
"abattage"	"abattage"	"NOUN"	1	"correct"	"TRUE"	
"gascon"	"gascon"	"NOUN"	1	"upos"	"FALSE"	
"carpillons"	"carpillon"	"NOUN"	1	"correct"	"TRUE"	
"faisais"	"faire"	"VERB"	2	"correct"	"TRUE"	
"contentait"	"contenter"	"VERB"	1	"correct"	"TRUE"	
"prétendait"	"prétendre"	"NOUN"	1	"upos"	"FALSE"	
"couvrirent"	"couvrir"	"VERB"	1	"correct"	"TRUE"	
"mme"	"mme"	"NOUN"	9	"lemma"	"FALSE"	
"anxieux"	"anxieux"	"ADJ"	1	"correct"	"TRUE"	
"frits"	"frire"	"ADJ"	1	"upos"	"FALSE"	
"avertissant"	"avertir"	"VERB"	1	"correct"	"TRUE"	
"engobes"	"engobe"	"NOUN"	1	"correct"	"TRUE"	
"dirait"	"dire"	"VERB"	1	"correct"	"TRUE"	
"bribes"	"bribe"	"NOUN"	1	"correct"	"TRUE"	
"théories"	"théory"	"NOUN"	1	"lemma"	"FALSE"	
"parisiens"	"parisiens"	"ADJ"	1	"lemmupos"	"FALSE"	
"roumestan"	"roumestan"	"PROPN"	6	"correct"	"TRUE"	
"trahît"	"trahît"	"NOUN"	1	"lemmupos"	"FALSE"	
"échauffait"	"échauffaire"	"VERB"	1	"lemma"	"FALSE"	
"fus"	"fre"	"VERB"	1	"lemma"	"FALSE"	
"bréa"	"bréa"	"PROPN"	1	"correct"	"TRUE"	
"accouraient"	"accourer"	"VERB"	1	"lemma"	"FALSE"	
"nourrice"	"noureur"	"NOUN"	1	"lemma"	"FALSE"	
"éclair"	"éclair"	"NOUN"	1	"correct"	"TRUE"	
"muguets"	"muguets"	"PROPN"	1	"lemma"	"FALSE"	
"vive"	"vive"	"PROPN"	1	"lemmupos"	"FALSE"	
"boiseries"	"boiserie"	"NOUN"	1	"correct"	"TRUE"	
"-en"	"-en"	"PROPN"	1	"lemmupos"	"FALSE"	
"voisine"	"voisiner"	"VERB"	1	"lemmupos"	"FALSE"	
"débite"	"débiter"	"VERB"	1	"features"	"FALSE"	
"balayais"	"balayer"	"VERB"	1	"correct"	"TRUE"	
"pérorait"	"péror"	"VERB"	1	"lemma"	"FALSE"	
"escarcelles"	"escarcelle"	"NOUN"	1	"correct"	"TRUE"	
"agrément"	"agrément"	"ADV"	1	"upos"	"FALSE"	
"pressait"	"presre"	"VERB"	2	"lemma"	"FALSE"	
"abuser"	"abuser"	"VERB"	1	"correct"	"TRUE"	
"bouillie"	"bouillie"	"NOUN"	1	"correct"	"TRUE"	
"anéantis"	"anéanti"	"NOUN"	1	"upos"	"FALSE"	
"dussardier"	"dussardier"	"PROPN"	3	"correct"	"TRUE"	
"danserez"	"danser"	"VERB"	1	"correct"	"TRUE"	
"toulousain"	"toulousain"	"PROPN"	1	"lemmupos"	"FALSE"	
"claque"	"claque"	"NOUN"	1	"correct"	"TRUE"	
"proféra"	"profér"	"VERB"	1	"lemma"	"FALSE"	
"belles-sœurs"	"belles-sœur"	"NOUN"	1	"lemma"	"FALSE"	
"affaire"	"affaite"	"NOUN"	1	"lemma"	"FALSE"	
"intrigant"	"intriger"	"ADJ"	1	"lemmupos"	"FALSE"	
"désert"	"désert"	"ADJ"	1	"correct"	"TRUE"	
"bondit"	"bondre"	"VERB"	1	"lemma"	"FALSE"	
"quelqu’un"	"quelqu’un"	"PRON"	2	"correct"	"TRUE"	
"câline"	"câlin"	"ADJ"	1	"correct"	"TRUE"	
"favorisait"	"favorire"	"VERB"	1	"lemma"	"FALSE"	
"souriait"	"sourier"	"VERB"	1	"lemma"	"FALSE"	
"méfie"	"méfier"	"VERB"	2	"correct"	"TRUE"	
"capitale"	"capitale"	"PROPN"	1	"upos"	"FALSE"	
"surprit"	"surprit"	"VERB"	1	"features"	"FALSE"	
"allaient"	"aller"	"VERB"	1	"correct"	"TRUE"	
"parle"	"parler"	"PROPN"	1	"upos"	"FALSE"	
"etes-vous"	"etes-le"	"PRON"	1	"tokenization"	"FALSE"	
0	0	0	1	"correct"	"TRUE"	
"mîmes"	"mîme"	"ADJ"	1	"lemmupos"	"FALSE"	
"réfugia"	"réfugier"	"VERB"	2	"correct"	"TRUE"	
"dormant"	"dormir"	"NOUN"	1	"upos"	"FALSE"	
"grondait"	"grondre"	"VERB"	1	"lemma"	"FALSE"	
"enveloppaient"	"envelopper"	"VERB"	1	"correct"	"TRUE"	
"brosse"	"brosse"	"NOUN"	1	"correct"	"TRUE"	
"va"	"va"	"PROPN"	1	"lemmupos"	"FALSE"	
"criard"	"criard"	"NOUN"	1	"upos"	"FALSE"	
"saint-alban"	"saint-alban"	"PROPN"	7	"correct"	"TRUE"	
"furieux"	"furieux"	"ADJ"	2	"correct"	"TRUE"	
"citations"	"citation"	"NOUN"	1	"correct"	"TRUE"	
"ariégeois"	"ariégeois"	"NOUN"	1	"upos"	"FALSE"	
"payées"	"payer"	"ADJ"	1	"lemmupos"	"FALSE"	
"aujourd’hui"	"aujourd’hui"	"ADV"	2	"correct"	"TRUE"	
"bourre"	"bourre"	"NOUN"	1	"correct"	"TRUE"	
"pourrions"	"pourroir"	"AUX"	1	"lemmupos"	"FALSE"	
"de"	"de"	"DET"	1	"correct"	"TRUE"	
"fileuse"	"fileur"	"NOUN"	1	"lemma"	"FALSE"	
"débouchaient"	"déboucher"	"VERB"	1	"correct"	"TRUE"	
"sanglots"	"sanglot"	"NOUN"	2	"correct"	"TRUE"	
"emmena"	"emmener"	"VERB"	1	"correct"	"TRUE"	
"dissiperont"	"dissiper"	"VERB"	1	"correct"	"TRUE"	
"troublée"	"troublée"	"ADV"	1	"lemmupos"	"FALSE"	
"moustache"	"moustache"	"NOUN"	2	"correct"	"TRUE"	
"dorés"	"doré"	"VERB"	1	"upos"	"FALSE"	
"muets"	"muet"	"VERB"	1	"upos"	"FALSE"	
"diables"	"diable"	"NOUN"	1	"correct"	"TRUE"	
"balcons"	"balcon"	"NOUN"	1	"correct"	"TRUE"	
"courus"	"courir"	"VERB"	1	"correct"	"TRUE"	
"balancier"	"balancier"	"NOUN"	1	"correct"	"TRUE"	
"frisée"	"friser"	"NOUN"	1	"upos"	"FALSE"	
