form	lemma	upos	freq.samp	errtype	is_correct	BAMTINOF
hirtinnen	hirtinnen	NOUN	1	lemma	FALSE	
gewiß	gewiß	ADJ	1	upos	FALSE	
hacken	hacken	NOUN	1	features	FALSE	
schauten	schauen	VERB	1	correct	TRUE	
den	der	VERB	1	correct	TRUE	
meta	meta	PROPN	1	correct	TRUE	
gierig	gierig	ADJ	1	upos	FALSE	
»fräulein	»fräulein	ADJ	1	lemmupos	FALSE	
willst	willen	ADV	2	lemmupos	FALSE	
residuum	residuum	NOUN	1	correct	TRUE	
mein	mein	ADJ	1	upos	FALSE	
einschlafen	einschlafen	VERB	1	correct	TRUE	
tanzten	tanzen	VERB	1	correct	TRUE	
erwiderte	erwideren	VERB	1	tokenization	FALSE	
»komm	»komm	VERB	1	allwrong	FALSE	
küssen	kuß	NOUN	1	correct	TRUE	
vernehmen	vernehmen	VERB	1	correct	TRUE	
»nei	»nei	ADJ	1	lemmupos	FALSE	
gekicher	gekicher	NOUN	1	features	FALSE	
kammer.	kammer.	PROPN	1	upos	FALSE	
bring	bring	PROPN	1	lemmupos	FALSE	
stephan	stephan	PROPN	1	correct	TRUE	
gleichaltrige	gleichaltrig	ADJ	1	correct	TRUE	
gewölk	gewölk	NOUN	1	correct	TRUE	
hold	hold	NOUN	1	correct	TRUE	
empfand	empfand	VERB	1	lemma	FALSE	
torgelow	torgelow	PROPN	1	correct	TRUE	
deiner	dein	ADJ	1	upos	FALSE	
packte	packen	VERB	1	correct	TRUE	
thalberg	thalberg	PROPN	1	correct	TRUE	
ähnelte	ähneln	ADJ	1	upos	FALSE	
unverbesserliche	unverbesserlich	ADJ	1	correct	TRUE	
»moasta	»moasta	PROPN	1	lemmupos	FALSE	
»ob	»ob	ADJ	1	lemmupos	FALSE	
betagte	betagt	ADJ	1	features	FALSE	
flog	fliehen	VERB	2	correct	TRUE	
›nein	›nein	PART	1	allwrong	FALSE	
schluchzend	schluchzend	ADJ	1	correct	TRUE	
lydia	lydia	PROPN	2	correct	TRUE	
geltsgood	geltsgood	ADJ	1	upos	FALSE	
pforte	pfort	NOUN	1	correct	TRUE	
weltalls	weltall	NOUN	1	correct	TRUE	
fieberanfall	fieberanfall	NOUN	1	correct	TRUE	
verklagen	verklagen	VERB	1	correct	TRUE	
atemzug	atemzug	NOUN	1	correct	TRUE	
»und	»und	ADJ	2	lemmupos	FALSE	
armenarztes	armenarzt	NOUN	1	correct	TRUE	
schlachtabend	schlachtabend	NOUN	1	correct	TRUE	
begehrenswerth	begehrenswerth	PROPN	1	upos	FALSE	
schwacher	schwach	ADJ	1	correct	TRUE	
unvermögend	unvermögend	ADJ	1	correct	TRUE	
knabenjahren	knabenjahren	NOUN	1	lemma	FALSE	
fesselte	fesseln	VERB	1	correct	TRUE	
überredete	überreden	VERB	1	correct	TRUE	
erbin	erbin	NOUN	1	features	FALSE	
cruse	cruse	PROPN	1	features	FALSE	
hing	hing	PROPN	1	upos	FALSE	
heiter	heit	NOUN	1	lemmupos	FALSE	
klang	klang	VERB	1	lemma	FALSE	
verlöschen	verlöschen	ADJ	1	correct	TRUE	
ungebrochenen	ungebrochen	ADJ	1	correct	TRUE	
findest	findesen	ADV	1	lemmupos	FALSE	
kinderball	kinderball	NOUN	1	features	FALSE	
geröthete	geröthet	ADJ	1	correct	TRUE	
»sie	»sie|sie	PRON	2	allwrong	FALSE	
baron	baron	NOUN	1	correct	TRUE	
krieges	krieges	NOUN	1	lemma	FALSE	
»mutwill'ge	»mutwill'g	ADJ	1	allwrong	FALSE	
mein	mein	ADJ	1	correct	TRUE	
telegramm	telegramm	NOUN	1	correct	TRUE	
ernster	ernst	PROPN	1	upos	FALSE	
schnupfen	schnupfen	NOUN	1	allwrong	FALSE	
armgard	armgard	PROPN	1	correct	TRUE	
besann	besinnen	VERB	1	correct	TRUE	
heft	heft	PROPN	1	upos	FALSE	
mancher	mancher	ADJ	1	upos	FALSE	
blindenanstalt	blindenanstalt	NOUN	1	correct	TRUE	
anzündete	anzünden	VERB	1	correct	TRUE	
groß	groß	VERB	1	correct	TRUE	
gestreift	streifn	ADJ	1	lemmupos	FALSE	
überdrüssig	überdrüssig	ADJ	1	correct	TRUE	
mißmüthiges	mißmüthig	ADJ	1	correct	TRUE	
auffallen	auffall	NOUN	1	lemma	FALSE	
marmorklar	marmorklar	ADJ	1	correct	TRUE	
»schulgerecht	»schulgerechen	ADJ	1	lemmupos	FALSE	
blässe	blässe	NOUN	1	features	FALSE	
zuzugehen	zuzugehen	VERB	1	correct	TRUE	
durchzuckte	durchzucken	VERB	1	correct	TRUE	
geschämt	schämen	VERB	1	correct	TRUE	
deiner	dein	NOUN	1	upos	FALSE	
hart	hart	PROPN	1	correct	TRUE	
matrone	matrone	PROPN	1	upos	FALSE	
hanni	hanni	PROPN	2	features	FALSE	
hoym	hoym	NOUN	1	upos	FALSE	
welch	welch	PRON	1	correct	TRUE	
krieg	kreigen	PROPN	1	correct	TRUE	
carolath	carolath	PROPN	1	correct	TRUE	
abgefunden	abgefunden	VERB	1	lemma	FALSE	
halten	halten	ADJ	1	upos	FALSE	
dort	dorn	ADV	1	lemmupos	FALSE	
wüsste	wüssen	VERB	1	lemma	FALSE	
reckte	recken	VERB	1	correct	TRUE	
geschöpf	geschöpf	NOUN	1	features	FALSE	
»nein	»nein	PART	2	allwrong	FALSE	
mama	mama	PROPN	2	features	FALSE	
»uns	»uns	PROPN	1	lemmupos	FALSE	
beicht	beicht	NOUN	1	lemma	FALSE	
frauenzimmer	frauenzimmer	NOUN	1	features	FALSE	
schwägerin	schwägerin	NOUN	1	correct	TRUE	
»ich	»ich	ADP	1	allwrong	FALSE	
hals	hals	PROPN	1	correct	TRUE	
clementinen	clementine	NOUN	1	features	FALSE	
fragte	fragte	VERB	1	correct	TRUE	
›nun	›nun	VERB	1	lemmupos	FALSE	
amme	amme	NOUN	1	features	FALSE	
knallte	knallen	AUX	1	upos	FALSE	
heiligstes	heilig	NOUN	1	upos	FALSE	
'n	'n	PROPN	1	lemmupos	FALSE	
kränkelndes	kränkelnd	ADJ	1	features	FALSE	
irgend	irgend	ADJ	1	correct	TRUE	
kindchen	kindchen	NOUN	1	features	FALSE	
schiffsleutnant	schiffsleutnant	NOUN	1	correct	TRUE	
derselbe	derselbe	PRON	1	correct	TRUE	
blitzt	blitzen	VERB	1	correct	TRUE	
einfluß	einfluß	NOUN	1	features	FALSE	
farben	farbe	VERB	1	upos	FALSE	
stimmenmehrheit	stimmenmehrheit	NOUN	1	correct	TRUE	
»geh	»geh	PROPN	1	lemmupos	FALSE	
munterer	munter	ADJ	1	correct	TRUE	
»christa	»christa	PROPN	1	allwrong	FALSE	
firti	firti	PROPN	1	upos	FALSE	
hart	hart	PROPN	1	upos	FALSE	
gebe	geb	VERB	1	lemma	FALSE	
fink	finken	PROPN	1	correct	TRUE	
dienstboten	dienstbot	NOUN	1	lemma	FALSE	
kinderfreund	kinderfreund	NOUN	1	correct	TRUE	
beobachte	beobingen	VERB	1	lemma	FALSE	
jedermann	jedermann	PROPN	1	upos	FALSE	
